id,timestep,pop_r,pop_s,pop_p,pop_d,pop_rec_r,pop_rec_p,pop_car_p,pop_car_r,num_calves,num_dh,num_heifers,num_lactating,num_dry,num_weaned,pop_er,pop_ep,inf_calves,car_calves,ri_calves,rc_calves,inf_weaned,car_weaned,ri_weaned,rc_weaned,inf_heifers,car_heifers,ri_heifers,rc_heifers,inf_dh,car_dh,ri_dh,rc_dh,inf_lactating,car_lactating,ri_lactating,rc_lactating,inf_dry,car_dry,ri_dry,rc_dry,clinical,subclinical,current_b1,current_b2,current_b3,current_b4,current_spring,current_autumn,optimal_stock,treatment_prob,vacc_rate,fpt_rate,pen_decon,treat_calf,treat_lac,iteration,system,simid
1,1172,3,1,0,3,339,24,3,7,41,0,68,253,11,14,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,5,0,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1173,3,1,0,3,338,24,3,7,37,0,68,253,11,15,4,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,5,0,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1174,4,1,0,4,337,24,3,7,33,0,68,253,11,16,3,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,5,1,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1175,3,1,0,3,337,24,3,7,30,0,68,253,11,16,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,1,3,2,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1176,2,0,0,2,338,24,3,7,27,0,68,253,11,17,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,1,1,2,253,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1177,2,3,0,2,338,24,3,7,29,0,68,256,8,17,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,1,1,256,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1178,2,4,0,2,338,24,3,7,30,0,68,258,6,17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,6,0,0,0,0,0,2,258,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1179,1,4,0,1,339,24,3,7,30,0,68,259,5,18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1,259,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1180,0,4,0,0,340,24,3,7,28,0,68,259,5,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,259,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1181,0,4,0,0,339,24,3,7,27,0,68,261,3,22,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,261,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1182,1,1,0,1,339,24,3,7,25,0,68,261,3,24,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,1,0,261,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1183,2,1,0,2,339,24,3,7,26,0,68,263,1,24,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,1,1,263,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1184,5,0,0,5,338,24,3,7,25,0,68,263,1,24,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,4,1,263,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1185,3,0,0,3,339,24,3,7,24,0,68,263,1,24,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,263,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1186,3,0,0,3,339,24,3,7,21,0,68,263,1,25,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,2,1,263,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1187,1,0,0,1,339,23,3,7,19,0,68,263,1,25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,1,263,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1188,2,0,0,2,339,23,3,7,18,0,68,264,0,26,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,2,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1189,2,0,0,2,340,23,3,7,18,0,68,264,0,26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,2,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1190,1,0,0,1,341,23,3,7,17,0,68,264,0,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1191,1,0,0,1,340,23,3,7,15,0,68,264,0,29,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,1,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1192,0,0,0,0,341,23,3,7,14,0,68,264,0,29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1193,0,0,0,0,341,23,3,7,12,0,68,264,0,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1194,1,0,0,1,341,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,1,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1195,1,0,0,1,341,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,6,0,0,0,0,0,1,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1196,0,0,0,0,342,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1197,0,0,0,0,342,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1198,0,0,0,0,342,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1199,0,0,0,0,342,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1200,0,0,0,0,342,23,3,7,12,0,68,264,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,264,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1201,0,0,0,0,331,23,3,6,12,0,68,252,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1202,0,0,0,0,331,23,3,6,12,0,68,252,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1203,0,0,0,0,331,23,3,6,11,0,68,252,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1204,0,0,0,0,331,23,3,6,11,0,68,252,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1205,0,0,0,0,331,23,3,6,11,0,68,252,0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1206,0,0,0,0,331,23,3,6,9,0,68,252,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1207,0,0,0,0,331,23,3,6,9,0,68,252,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1208,0,0,0,0,331,23,3,6,9,0,68,252,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1209,0,0,0,0,331,23,3,6,8,0,68,252,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1210,0,0,0,0,331,23,3,6,8,0,68,252,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1211,0,0,0,0,331,23,3,6,7,0,68,252,0,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1212,0,0,0,0,331,23,3,6,6,0,68,252,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1213,0,0,0,0,331,23,3,6,6,0,68,252,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1214,0,0,0,0,331,23,3,6,6,0,68,252,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1215,0,0,0,0,331,23,3,6,4,0,68,252,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1216,0,0,0,0,331,23,3,6,4,0,68,252,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1217,0,0,0,0,331,23,3,6,4,0,68,252,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1218,0,0,0,0,331,23,3,6,4,0,68,252,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1219,0,0,0,0,331,23,3,6,4,0,68,252,0,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1220,0,0,0,0,331,23,3,6,3,0,68,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1221,0,0,0,0,331,23,3,6,3,0,68,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1222,0,0,0,0,331,23,3,6,3,0,68,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1223,0,0,0,0,331,23,3,6,3,0,68,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1224,0,0,0,0,331,23,3,6,3,68,0,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1225,0,0,0,0,331,23,3,6,3,68,0,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1226,0,0,0,0,331,23,3,6,3,68,0,252,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1227,0,0,0,0,330,23,3,6,2,68,0,252,0,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1228,0,0,0,0,330,23,3,6,2,68,0,252,0,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1229,0,0,0,0,330,23,3,6,2,68,0,252,0,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1230,1,0,0,1,330,23,3,6,1,68,0,252,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,1,252,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1231,1,0,0,1,325,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1232,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1233,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1234,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1235,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1236,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1237,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1238,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1239,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1240,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1241,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1242,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1243,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1244,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1245,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1246,0,0,0,0,326,23,3,6,1,68,0,247,0,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1247,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1248,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1249,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1250,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1251,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1252,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1253,0,0,0,0,325,23,3,6,0,68,0,247,0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1254,0,0,0,0,325,23,3,6,0,68,0,247,0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1255,0,0,0,0,325,23,3,6,0,68,0,247,0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1256,0,0,0,0,325,23,3,6,0,68,0,247,0,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1257,1,0,0,1,325,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,1,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1258,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1259,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1260,0,0,0,0,326,23,3,6,0,68,0,247,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,247,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1261,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1262,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1263,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1264,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1265,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1266,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1267,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1268,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1269,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1270,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1271,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1272,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1273,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1274,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
1,1275,0,0,0,0,325,23,3,6,0,68,0,246,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,246,0,0,0,63,0,273,0.5,0.5,0.6,0,0.1,0.05,1,1,1
